î‘çÜ,VID,AID
86209,K14G03S00125,K14G03S00125
86210,K14G03S00126,K14G03S00126
86211,K14G03S00127,K14G03S00127
86212,K14G03S00128,K14G03S00128
86213,K14G03S00129,K14G03S00129
86214,K14G03S00130,K14G03S00130
86215,K14G03S00131,K14G03S00131
86216,K14G03S00132,K14G03S00132
86217,K14G03S00133,K14G03S00133
86218,K14G03S00134,K14G03S00134
86219,K14G03S00135,K14G03S00135
86220,K14G03S00136,K14G03S00136
86221,K14G03S00137,K14G03S00137
86222,K14G03S00138,K14G03S00138
86223,K14G03S00139,K14G03S00139
86224,K14G03S00140,K14G03S00140
86225,K14G03S00141,K14G03S00141
86226,K14G03S00142,K14G03S00142
86227,K14G03S00143,K14G03S00143
86228,K14G03S00144,K14G03S00144
86229,K14G03S00145,K14G03S00145
86230,K14G03S00146,K14G03S00146
86231,K14G03S00147,K14G03S00147
86232,K14G03S00148,K14G03S00148
86233,K14G03S00149,K14G03S00149
86234,K14G03S00150,K14G03S00150
86235,K14G03S00151,K14G03S00151
86236,K14G03S00152,K14G03S00152
86237,K14G03S00153,K14G03S00153
86238,K14G03S00154,K14G03S00154
86239,K14G03S00155,K14G03S00155
86240,K14G03S00156,K14G03S00156
86241,K14G03S00157,K14G03S00157
86242,K14G03S00158,K14G03S00158
86243,K14G03S00159,K14G03S00159
86244,K14G03S00160,K14G03S00160
86245,K14G03S00161,K14G03S00161
86246,K14G03S00162,K14G03S00162
86247,K14G03S00163,K14G03S00163
86248,K14G03S00164,K14G03S00164
86249,K14G03S00165,K14G03S00165
86250,K14G03S00166,K14G03S00166
86251,K14G03S00167,K14G03S00167
86252,K14G03S00168,K14G03S00168
86253,K14G03S00169,K14G03S00169
86254,K14G03S00170,K14G03S00170
86255,K14G03S00171,K14G03S00171
86256,K14G03S00172,K14G03S00172
86257,K14G03S00173,K14G03S00173
86258,K14G03S00174,K14G03S00174
86259,K14G03S00175,K14G03S00175
86260,K14G03S00176,K14G03S00176
86261,K14G03S00177,K14G03S00177
86262,K14G03S00178,K14G03S00178
86263,K14G03S00179,K14G03S00179
86264,K14G03S00180,K14G03S00180
86265,K14G03S00181,K14G03S00181
86266,K14G03S00182,K14G03S00182
86267,K14G03S00183,K14G03S00183
86268,K14G03S00184,K14G03S00184A
86269,K14G03S00185,K14G03S00185
86270,K14G03S00186,K14G03S00184A
86271,K14G03S00187,K14G03S00187
86272,K14G03S00188,K14G03S00188A
86273,K14G03S00189,K14G03S00189
86274,K14G03S00190,K14G03S00190
86275,K14G03S00191,K14G03S00191
86276,K14G03S00192,K14G03S00192
86277,K14G03S00193,K14G03S00193
86278,K14G03S00194,K14G03S00194
86279,K14G03S00195,K14G03S00195
86280,K14G03S00196,K14G03S00196
86281,K14G03S00197,K14G03S00197
86282,K14G03S00198,K14G03S00198
86283,K14G03S00199,K14G03S00199
86284,K14G03S00200,K14G03S00200
86285,K14G03S00201,K14G03S00201
86286,K14G03S00202,K14G03S00202
86287,K14G03S00203,K14G03S00203
86288,K14G03S00204,K14G03S00204
86289,K14G03S00205,K14G03S00205
86290,K14G03S00206,K14G03S00206
86291,K14G03S00207,K14G03S00207
86292,K14G03S00208,K14G03S00208
86293,K14G03S00209,K14G03S00209
86294,K14G03S00210,K14G03S00210
86295,K14G03S00211,K14G03S00211
86296,K14G03S00212,K14G03S00212
86297,K14G03S00213,K14G03S00213
86298,K14G03S00214,K14G03S00214
86299,K14G03S00215,K14G03S00215
86300,K14G03S00216,K14G03S00216
86301,K14G03S00217,K14G03S00217
86302,K14G03S00218,K14G03S00218
86303,K14G03S00219,K14G03S00053A
86304,K14G03S00220,K14G03S00188A
86305,K14G04S00001,K14G04S00001
86306,K14G04S00002,K14G04S00002
86307,K14G04S00003,K14G04S00003A
86308,K14G04S00004,K14G04S00004
86309,K14G04S00005,K14G04S00005
86310,K14G04S00006,K14G04S00006
86311,K14G04S00007,K14G04S00007
86312,K14G04S00008,K14G04S00008
86313,K14G04S00009,K14G04S00009
86314,K14G04S00010,K14G04S00010
86315,K14G04S00011,K14G04S00011A
86316,K14G04S00012,K14G04S00012
86317,K14G04S00013,K14G04S00013A
86318,K14G04S00014,K14G04S00014
86319,K14G04S00015,K14G04S00015
86320,K14G04S00016,K14G04S00011A
86321,K14G04S00017,K14G04S00017
86322,K14G04S00018,K14G04S00018
86323,K14G04S00019,K14G04S00011A
86324,K14G04S00020,K14G04S00020
86325,K14G04S00021,K14G04S00021
86326,K14G04S00022,K14G04S00022
86327,K14G04S00023,K14G04S00023
86328,K14G04S00024,K14G04S00024
86329,K14G04S00025,K14G04S00025
86330,K14G04S00026,K14G04S00003A
86331,K14G04S00027,K14G04S00027A
86332,K14G04S00028,K14G04S00028
86333,K14G04S00029,K14G04S00029
86334,K14G04S00030,K14G04S00030
86335,K14G04S00031,K14G04S00031
86336,K14G04S00032,K14G04S00032
86337,K14G04S00033,K14G04S00033
86338,K14G04S00034,K14G04S00034
86339,K14G04S00035,K14G04S00013A
86340,K14G04S00036,K14G04S00036
86341,K14G04S00037,K14G04S00037
86342,K14G04S00038,K14G04S00038
86343,K14G04S00039,K14G04S00039
86344,K14G04S00040,K14G04S00040
86345,K14G04S00041,K14G04S00041
86346,K14G04S00042,K14G04S00042
86347,K14G04S00043,K14G04S00043
86348,K14G04S00044,K14G04S00044
86349,K14G04S00045,K14G04S00045
86350,K14G04S00046,K14G04S00046
86351,K14G04S00047,K14G04S00027A
86352,K14G04S00048,K14G04S00048
86353,K14G04S00049,K14G04S00049
86354,K14G04S00050,K14G04S00050
86355,K14G04S00051,K14G04S00051
86356,K14G04S00052,K14G04S00052
86357,K14G04S00053,K14G04S00053A
86358,K14G04S00054,K14G04S00053A
86359,K14G04S00055,K14G04S00055
86360,K14G04S00056,K14G04S00056
86361,K14G04S00057,K14G04S00057
86362,K14G04S00058,K14G04S00058
86363,K14G04S00059,K14G04S00059
86364,K14G04S00060,K14G04S00060
86365,K14G04S00061,K14G04S00061
86366,K14G04S00062,K14G04S00062
86367,K14G04S00063,K14G04S00063
86368,K14G04S00064,K14G04S00064
86369,K14G04S00065,K14G04S00065
86370,K14G04S00066,K14G04S00066
86371,K14G04S00067,K14G04S00067
86372,K14G04S00068,K14G04S00068
86373,K14G04S00069,K14G04S00069
86374,K14G04S00070,K14G04S00070
86375,K14G04S00071,K14G04S00071
86376,K14G04S00072,K14G04S00072
86377,K14G04S00073,K14G04S00073
86378,K14G04S00074,K14G04S00074
86379,K14G04S00075,K14G04S00075
86380,K14G04S00076,K14G04S00076
86381,K14G04S00077,K14G04S00077
86382,K14G04S00078,K14G04S00078
86383,K14G04S00079,K14G04S00079
86384,K14G04S00080,K14G04S00080A
86385,K14G04S00081,K14G04S00080A
86386,K14G04S00082,K14G04S00082
86387,K14G04S00083,K14G04S00083
86388,K14G04S00084,K14G04S00084
86389,K14G04S00085,K14G04S00085
86390,K14G04S00086,K14G04S00086
86391,K14G04S00087,K14G04S00087
86392,K14G04S00088,K14G04S00088
86393,K14G04S00089,K14G04S00089
86394,K14G04S00090,K14G04S00090
86395,K14G04S00091,K14G04S00091
86396,K14G04S00092,K14G04S00092
86397,K14G04S00093,K14G04S00093
86398,K14G04S00094,K14G04S00094
86399,K14G04S00095,K14G04S00095
86400,K14G04S00096,K14G04S00096
86401,K14G04S00097,K14G04S00097
86402,K14G04S00098,K14G04S00098
86403,K14G04S00099,K14G04S00099
86404,K14G04S00100,K14G04S00100
86405,K14G04S00101,K14G04S00101
86406,K14G04S00102,K14G04S00102
86407,K14G04S00103,K14G04S00103
86408,K14G04S00104,K14G04S00104
86409,K14G04S00105,K14G04S00105
86410,K14G04S00106,K14G04S00106
86411,K14G04S00107,K14G04S00107
86412,K14G04S00108,K14G04S00108
86413,K14G04S00109,K14G04S00109
86414,K14G04S00110,K14G04S00110
86415,K14G04S00111,K14G04S00111
86416,K14G04S00112,K14G04S00112
86417,K14G04S00113,K14G04S00113
86418,K14G04S00114,K14G04S00114
86419,K14G04S00115,K14G04S00115
86420,K14G04S00116,K14G04S00116
86421,K14G04S00117,K14G04S00117
86422,K14G04S00118,K14G04S00118
86423,K14G04S00119,K14G04S00119
86424,K14G04S00120,K14G04S00120
86425,K14G04S00121,K14G04S00121
86426,K14G04S00122,K14G04S00122
86427,K14G04S00123,K14G04S00123
86428,K14G04S00124,K14G04S00124
86429,K14G04S00125,K14G04S00125
86430,K14G04S00126,K14G04S00126
86431,K14G04S00127,K14G04S00127
86432,K14G04S00128,K14G04S00128
86433,K14G04S00129,K14G04S00129
86434,K14G04S00130,K14G04S00130
86435,K14G04S00131,K14G04S00131
86436,K14G04S00132,K14G04S00132
86437,K14G04S00133,K14G04S00133
86438,K14G04S00134,K14G04S00134
86439,K14G04S00135,K14G04S00135A
86440,K14G04S00136,K14G04S00136
86441,K14G04S00137,K14G04S00137
86442,K14G04S00138,K14G04S00138
86443,K14G04S00139,K14G04S00139
86444,K14G04S00140,K14G04S00140
86445,K14G04S00141,K14G04S00141
86446,K14G04S00142,K14G04S00142
86447,K14G04S00143,K14G04S00143
86448,K14G04S00144,K14G04S00144
86449,K14G04S00145,K14G04S00145
86450,K14G04S00146,K14G04S00146A
86451,K14G04S00147,K14G04S00147
86452,K14G04S00148,K14G04S00148
86453,K14G04S00149,K14G04S00149
86454,K14G04S00150,K14G04S00150
86455,K14G04S00151,K14G04S00151
86456,K14G04S00152,K14G04S00152
86457,K14G04S00153,K14G04S00153
86458,K14G04S00154,K14G04S00154
86459,K14G04S00155,K14G04S00155
86460,K14G04S00156,K14G04S00156
86461,K14G04S00157,K14G04S00157
86462,K14G04S00158,K14G04S00158
86463,K14G04S00159,K14G04S00159
86464,K14G04S00160,K14G04S00160
86465,K14G04S00161,K14G04S00161
86466,K14G04S00162,K14G04S00162
86467,K14G04S00163,K14G04S00163
86468,K14G04S00164,K14G04S00164
86469,K14G04S00165,K14G04S00165
86470,K14G04S00166,K14G04S00166A
86471,K14G04S00167,K14G04S00167
86472,K14G04S00168,K14G04S00168
86473,K14G04S00169,K14G04S00169
86474,K14G04S00170,K14G04S00170
86475,K14G04S00171,K14G04S00171
86476,K14G04S00172,K14G04S00172
86477,K14G04S00173,K14G04S00173
86478,K14G04S00174,K14G04S00174A
86479,K14G04S00175,K14G04S00175
86480,K14G04S00176,K14G04S00176
86481,K14G04S00177,K14G04S00177
86482,K14G04S00178,K14G04S00178
86483,K14G04S00179,K14G04S00174A
86484,K14G04S00180,K14G04S00180A
86485,K14G04S00181,K14G04S00181
86486,K14G04S00182,K14G04S00182
86487,K14G04S00183,K14G04S00183
86488,K14G04S00184,K14G04S00184
86489,K14G04S00185,K14G04S00185
86490,K14G04S00186,K14G04S00186A
86491,K14G04S00187,K14G04S00187
86492,K14G04S00188,K14G04S00188
86493,K14G04S00189,K14G04S00189
86494,K14G04S00190,K14G04S00190
86495,K14G04S00191,K14G04S00191A
86496,K14G04S00192,K14G04S00192
86497,K14G04S00193,K14G04S00193A
86498,K14G04S00194,K14G04S00186A
86499,K14G04S00195,K14G04S00193A
86500,K14G04S00196,K14G04S00196
86501,K14G04S00197,K14G04S00197
86502,K14G04S00198,K14G04S00198
86503,K14G04S00199,K14G04S00199
86504,K14G04S00200,K14G04S00200
86505,K14G04S00201,K14G04S00201
86506,K14G04S00202,K14G04S00202
86507,K14G04S00203,K14G04S00191A
86508,K14G04S00204,K14G04S00204
86509,K14G04S00205,K14G04S00205
86510,K14G04S00206,K14G04S00206
86511,K14G04S00207,K14G04S00207
86512,K14G04S00208,K14G04S00208A
86513,K14G04S00209,K14G04S00208A
86514,K14G04S00210,K14G04S00180A
86515,K14G04S00211,K14G04S00211
86516,K14G04S00212,K14G04S00212
86517,K14G04S00213,K14G04S00213
86518,K14G04S00214,K14G04S00214
86519,K14G04S00215,K14G04S00215
86520,K14G04S00216,K14G04S00216
86521,K14G04S00217,K14G04S00217
86522,K14G04S00218,K14G04S00218
86523,K14G04S00219,K14G04S00219
86524,K14G04S00220,K14G04S00220
86525,K14G04S00221,K14G04S00221
86526,K14G04S00222,K14G04S00222
86527,K14G04S00223,K14G04S00223
86528,K14G04S00224,K14G04S00224
86529,K14G04S00225,K14G04S00225
86530,K14G04S00226,K14G04S00226
86531,K14G04S00227,K14G04S00227
86532,K14G04S00228,K14G04S00228
86533,K14G04S00229,K14G04S00229
86534,K14G04S00230,K14G04S00230
86535,K14G04S00231,K14G04S00231
86536,K14G04S00232,K14G04S00232
86537,K14G04S00233,K14G04S00233
86538,K14G04S00234,K14G04S00234
86539,K14G04S00235,K14G04S00235
86540,K14G04S00236,K14G04S00236
86541,K14G04S00237,K14G04S00237
86542,K14G04S00238,K14G04S00238
86543,K14G04S00239,K14G04S00239A
86544,K14G04S00240,K14G04S00239A
86545,K14G04S00241,K14G04S00241
86546,K14G04S00242,K14G04S00242
86547,K14G04S00243,K14G04S00243
86548,K14G04S00244,K14G04S00244
86549,K14G04S00245,K14G04S00245A
86550,K14G04S00246,K14G04S00245A
86551,K14G04S00247,K14G04S00247
86552,K14G04S00248,K14G04S00248
86553,K14G04S00249,K14G04S00249
86554,K14G04S00250,K14G04S00250
86555,K14G04S00251,K14G04S00251
86556,K14G04S00252,K14G04S00252
86557,K14G04S00253,K14G04S00253
86558,K14G04S00254,K14G04S00254
86559,K14G04S00255,K14G04S00255
86560,K14G04S00256,K14G04S00256
86561,K14G04S00257,K14G04S00257
86562,K14G04S00258,K14G04S00258
86563,K14G04S00259,K14G04S00259
86564,K14G04S00260,K14G04S00260
86565,K14G04S00261,K14G04S00261
86566,K14G04S00262,K14G04S00262
86567,K14G04S00263,K14G04S00263
86568,K14G04S00264,K14G04S00264
86569,K14G04S00265,K14G04S00265
86570,K14G04S00266,K14G04S00266
86571,K14G04S00267,K14G04S00267
86572,K14G04S00268,K14G04S00239A
86573,K14G04S00269,K14G04S00269
86574,K14G04S00270,K14G04S00270
86575,K14G04S00271,K14G04S00271
86576,K14G04S00272,K14G04S00272
86577,K14G04S00273,K14G04S00273
86578,K14G04S00274,K14G04S00274
86579,K14G04S00275,K14G04S00275
86580,K14G04S00276,K14G04S00276
86581,K14G04S00277,K14G04S00277
86582,K14G04S00278,K14G04S00278
86583,K14G04S00279,K14G04S00279
86584,K14G04S00280,K14G04S00280
86585,K14G04S00281,K14G04S00281
86586,K14G04S00282,K14G04S00282
86587,K14G04S00283,K14G04S00283
86588,K14G04S00284,K14G04S00284
86589,K14G04S00285,K14G04S00285
86590,K14G04S00286,K14G04S00286
86591,K14G04S00287,K14G04S00287
86592,K14G04S00288,K14G04S00288
86593,K14G04S00289,K14G04S00289
86594,K14G04S00290,K14G04S00290
86595,K14G04S00291,K14G04S00291
86596,K14G04S00292,K14G04S00292
86597,K14G04S00293,K14G04S00293A
86598,K14G04S00294,K14G04S00294A
86599,K14G04S00295,K14G04S00295
86600,K14G04S00296,K14G04S00293A
86601,K14G04S00297,K14G04S00297
86602,K14G04S00298,K14G04S00298
86603,K14G04S00299,K14G04S00299
86604,K14G04S00300,K14G04S00300
86605,K14G04S00301,K14G04S00301
86606,K14G04S00302,K14G04S00302
86607,K14G04S00303,K14G04S00303
86608,K14G04S00304,K14G04S00304
86609,K14G04S00305,K14G04S00305
86610,K14G04S00306,K14G04S00306
86611,K14G04S00307,K14G04S00307
86612,K14G04S00308,K14G04S00308
86613,K14G04S00309,K14G04S00309
86614,K14G04S00310,K14G04S00310
86615,K14G04S00311,K14G04S00311
86616,K14G04S00312,K14G04S00312
86617,K14G04S00313,K14G04S00313
86618,K14G04S00314,K14G04S00314
86619,K14G04S00315,K14G04S00315
86620,K14G04S00316,K14G04S00316
86621,K14G04S00317,K14G04S00317
86622,K14G04S00318,K14G04S00318
86623,K14G04S00319,K14G04S00319
86624,K14G04S00320,K14G04S00320
86625,K14G04S00321,K14G04S00321
86626,K14G04S00322,K14G04S00322
86627,K14G04S00323,K14G04S00323
86628,K14G04S00324,K14G04S00294A
86629,K14G04S00325,K14G04S00325
86630,K14G04S00326,K14G04S00326A
86631,K14G04S00327,K14G04S00327
86632,K14G04S00328,K14G04S00328
86633,K14G04S00329,K14G04S00329
86634,K14G04S00330,K14G04S00330
86635,K14G04S00331,K14G04S00331
86636,K14G04S00332,K14G04S00332
86637,K14G04S00333,K14G04S00333
86638,K14G04S00334,K14G04S00334
86639,K14G04S00335,K14G04S00335
86640,K14G04S00336,K14G04S00336
86641,K14G04S00337,K14G04S00337
86642,K14G04S00338,K14G04S00338
86643,K14G04S00339,K14G04S00339
86644,K14G04S00340,K14G04S00340
86645,K14G04S00341,K14G04S00341
86646,K14G04S00342,K14G04S00342
86647,K14G04S00343,K14G04S00326A
86648,K14G04S00344,K14G04S00344
86649,K14G04S00345,K14G04S00345
86650,K14G04S00346,K14G04S00346A
86651,K14G04S00347,K14G04S00347
86652,K14G04S00348,K14G04S00348
86653,K14G04S00349,K14G04S00346A
86654,K14G04S00350,K14G04S00350
86655,K14G04S00351,K14G04S00351
86656,K14G04S00352,K14G04S00352
86657,K14G04S00353,K14G04S00353
86658,K14G04S00354,K14G04S00354
86659,K14G04S00355,K14G04S00355
86660,K14G04S00356,K14G04S00356
86661,K14G04S00357,K14G04S00357
86662,K14G04S00358,K14G04S00358
86663,K14G04S00359,K14G04S00359
86664,K14G04S00360,K14G04S00360
86665,K14G04S00361,K14G04S00361
86666,K14G04S00362,K14G04S00362A
86667,K14G04S00363,K14G04S00363
86668,K14G04S00364,K14G04S00364
86669,K14G04S00365,K14G04S00365
86670,K14G04S00366,K14G04S00366
86671,K14G04S00367,K14G04S00367
86672,K14G04S00368,K14G04S00368
86673,K14G04S00369,K14G04S00369
86674,K14G04S00370,K14G04S00370
86675,K14G04S00371,K14G04S00371
86676,K14G04S00372,K14G04S00372
86677,K14G04S00373,K14G04S00373
86678,K14G04S00374,K14G04S00374
86679,K14G04S00375,K14G04S00375
86680,K14G04S00376,K14G04S00376
86681,K14G04S00377,K14G04S00377
86682,K14G04S00378,K14G04S00378
86683,K14G04S00379,K14G04S00379
86684,K14G04S00380,K14G04S00380
86685,K14G04S00381,K14G04S00381
86686,K14G04S00382,K14G04S00382
86687,K14G04S00383,K14G04S00383
86688,K14G04S00384,K14G04S00384A
86689,K14G04S00385,K14G04S00385
86690,K14G04S00386,K14G04S00386
86691,K14G04S00387,K14G04S00387
86692,K14G04S00388,K14G04S00388
86693,K14G04S00389,K14G04S00389
86694,K14G04S00390,K14G04S00390
86695,K14G04S00391,K14G04S00391
86696,K14G04S00392,K14G04S00392
86697,K14G04S00393,K14G04S00393
86698,K14G04S00394,K14G04S00394
86699,K14G04S00395,K14G04S00395
86700,K14G04S00396,K14G04S00396
86701,K14G04S00397,K14G04S00397
86702,K14G04S00398,K14G04S00398
86703,K14G04S00399,K14G04S00399
86704,K14G04S00400,K14G04S00400
86705,K14G04S00401,K14G04S00401
86706,K14G04S00402,K14G04S00402
86707,K14G04S00403,K14G04S00403
86708,K14G04S00404,K14G04S00404A
86709,K14G04S00405,K14G04S00405
86710,K14G04S00406,K14G04S00406
86711,K14G04S00407,K14G04S00407
86712,K14G04S00408,K14G04S00408
86713,K14G04S00409,K14G04S00404A
86714,K14G04S00410,K14G04S00410
86715,K14G04S00411,K14G04S00411
86716,K14G04S00412,K14G04S00412
86717,K14G04S00413,K14G04S00413
86718,K14G04S00414,K14G04S00414
86719,K14G04S00415,K14G04S00415
86720,K14G04S00416,K14G04S00416
86721,K14G04S00417,K14G04S00417
86722,K14G04S00418,K14G04S00418
86723,K14G04S00419,K14G04S00419
86724,K14G04S00420,K14G04S00420
86725,K14G04S00421,K14G04S00421
86726,K14G04S00422,K14G04S00422
86727,K14G04S00423,K14G04S00423
86728,K14G04S00424,K14G04S00424
86729,K14G04S00425,K14G04S00425
86730,K14G04S00426,K14G04S00426
86731,K14G04S00427,K14G04S00427
86732,K14G04S00428,K14G04S00428
86733,K14G04S00429,K14G04S00429
86734,K14G04S00430,K14G04S00430
86735,K14G04S00431,K14G04S00431A
86736,K14G04S00432,K14G04S00432
86737,K14G04S00433,K14G04S00433
86738,K14G04S00434,K14G04S00434
86739,K14G04S00435,K14G04S00435
86740,K14G04S00436,K14G04S00436
86741,K14G04S00437,K14G04S00437
86742,K14G04S00438,K14G04S00438
86743,K14G04S00439,K14G04S00439
86744,K14G04S00440,K14G04S00440
86745,K14G04S00441,K14G04S00441
86746,K14G04S00442,K14G04S00442
86747,K14G04S00443,K14G04S00443
86748,K14G04S00444,K14G04S00444
86749,K14G04S00445,K14G04S00445
86750,K14G04S00446,K14G04S00446
86751,K14G04S00447,K14G04S00447
86752,K14G04S00448,K14G04S00448
86753,K14G04S00449,K14G04S00449
86754,K14G04S00450,K14G04S00450
86755,K14G04S00451,K14G04S00451A
86756,K14G04S00452,K14G04S00452
86757,K14G04S00453,K14G04S00453
86758,K14G04S00454,K14G04S00454
86759,K14G04S00455,K14G04S00451A
86760,K14G04S00456,K14G04S00456
86761,K14G04S00457,K14G04S00457
86762,K14G04S00458,K14G04S00458
86763,K14G04S00459,K14G04S00459
86764,K14G04S00460,K14G04S00460
86765,K14G04S00461,K14G04S00461
86766,K14G04S00462,K14G04S00462
86767,K14G04S00463,K14G04S00463
86768,K14G04S00464,K14G04S00464
86769,K14G04S00465,K14G04S00465
86770,K14G04S00466,K14G04S00466
86771,K14G04S00467,K14G04S00467
86772,K14G04S00468,K14G04S00468
86773,K14G04S00469,K14G04S00469
86774,K14G04S00470,K14G04S00431A
86775,K14G04S00471,K14G04S00471A
86776,K14G04S00472,K14G04S00472
86777,K14G04S00473,K14G04S00473
86778,K14G04S00474,K14G04S00474
86779,K14G04S00475,K14G04S00475A
86780,K14G04S00476,K14G04S00471A
86781,K14G04S00477,K14G04S00471A
86782,K14G04S00478,K14G04S00478
86783,K14G04S00479,K14G04S00471A
86784,K14G04S00480,K14G04S00471A
86785,K14G04S00481,K14G04S00475A
86786,K14G04S00482,K14G04S00431A
86787,K14G04S00483,K14G04S00483
86788,K14G04S00484,K14G04S00484
86789,K14G04S00485,K14G04S00146A
86790,K14G04S00486,K14G04S00135A
86791,K14G04S00487,K14G04S00166A
86792,K14G04S00488,K14G04S00166A
86793,K14G04S00489,K14G04S00362A
86794,K14G04S00490,K14G04S00384A
,K14G01S10001,K14G01S00423A
,K14G03S10001,K14G03S10001
85563,K14G01S10002,K14G01S10002
90070,K12G01S00001,K12G01S00001
90071,K12G01S00002,K12G01S00002
90072,K12G01S00003,K12G01S00003
90073,K12G01S00004,K12G01S00004A
90074,K12G01S00005,K12G01S00004A
90075,K12G01S00006,K12G01S00006
90076,K12G01S00007,K12G01S00007
90077,K12G01S00008,K12G01S00008
90078,K12G01S00009,K12G01S00009
90079,K12G01S00010,K12G01S00010
90080,K12G01S00011,K12G01S00011
90081,K12G01S00012,K12G01S00012
90082,K12G01S00013,K12G01S00013
90083,K12G01S00014,K12G01S00014
90084,K12G01S00015,K12G01S00015
90085,K12G01S00016,K12G01S00016
90086,K12G01S00017,K12G01S00017
90087,K12G01S00018,K12G01S00018
90088,K12G01S00019,K12G01S00019
90089,K12G01S00020,K12G01S00020
90090,K12G01S00021,K12G01S00021
90091,K12G01S00022,K12G01S00022
90092,K12G01S00023,K12G01S00023
90093,K12G01S00024,K12G01S00024
90094,K12G01S00025,K12G01S00025
90095,K12G01S00026,K12G01S00026
90096,K12G01S00027,K12G01S00027
90097,K12G01S00028,K12G01S00028
90098,K12G01S00029,K12G01S00029
90099,K12G01S00030,K12G01S00030
90100,K12G01S00031,K12G01S00031
90101,K12G01S00032,K12G01S00032
90102,K12G01S00033,K12G01S00033
90103,K12G01S00034,K12G01S00034
90104,K12G01S00035,K12G01S00035
90105,K12G01S00036,K12G01S00036
90106,K12G01S00037,K12G01S00037
90107,K12G01S00038,K12G01S00038A
90108,K12G01S00039,K12G01S00038A
